"RelativePath","ArtifactClass","SourcePath","DestinationPath","SizeBytes","SourceSHA256","PackageSHA256","HashPreserved","PackagingStatus","PackagedAt"
"domain-ecosystems\defense-security\MISSION_INTEGRITY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\defense-security\MISSION_INTEGRITY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\defense-security\MISSION_INTEGRITY_MODEL.md","520","22D596123F8F5661DC19FEDE301CBE68DF692C54AE2EDC5965A09C8F018FB6C6","22D596123F8F5661DC19FEDE301CBE68DF692C54AE2EDC5965A09C8F018FB6C6","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.6763091-05:00"
"domain-ecosystems\defense-security\SECURITY_GOVERNANCE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\defense-security\SECURITY_GOVERNANCE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\defense-security\SECURITY_GOVERNANCE_MODEL.md","490","1DC6DAB93DD365D4961F4831D3DC0CDA742A519BC6C214DCD4539AA8D8DF2671","1DC6DAB93DD365D4961F4831D3DC0CDA742A519BC6C214DCD4539AA8D8DF2671","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.6871803-05:00"
"domain-ecosystems\DOMAIN_APPLICATION_REGISTRY.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\DOMAIN_APPLICATION_REGISTRY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\DOMAIN_APPLICATION_REGISTRY.md","755","AB88494C6F9C449531A1F0744A9B53BFF2AFA5E1B123E715835360FFF94D9FCC","AB88494C6F9C449531A1F0744A9B53BFF2AFA5E1B123E715835360FFF94D9FCC","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.6920861-05:00"
"domain-ecosystems\DOMAIN_DEPLOYMENT_STRATEGY.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\DOMAIN_DEPLOYMENT_STRATEGY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\DOMAIN_DEPLOYMENT_STRATEGY.md","584","C61EFCE2680F9D061FD1CF2208A3A312CE75BFF49825AB105028AC9EB987E26C","C61EFCE2680F9D061FD1CF2208A3A312CE75BFF49825AB105028AC9EB987E26C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.6980850-05:00"
"domain-ecosystems\DOMAIN_INTEGRATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\DOMAIN_INTEGRATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\DOMAIN_INTEGRATION_MODEL.md","809","229D2CAEDDA75977A56BBDDAFEE306EE461363281692F7F77CA652B62A3602BF","229D2CAEDDA75977A56BBDDAFEE306EE461363281692F7F77CA652B62A3602BF","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7041087-05:00"
"domain-ecosystems\DOMAIN_VALIDATION_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\DOMAIN_VALIDATION_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\DOMAIN_VALIDATION_FRAMEWORK.md","736","10BE8BEA622AE192198C0495D77EBAC5D0132CDFBDE83C5E6607DB757951D2E2","10BE8BEA622AE192198C0495D77EBAC5D0132CDFBDE83C5E6607DB757951D2E2","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7090866-05:00"
"domain-ecosystems\education\EDUCATION_APPLICATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\education\EDUCATION_APPLICATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\education\EDUCATION_APPLICATION_MODEL.md","548","DE27A9143ABBDCC98AFD2CDC649198F2F13129756C53E73485294F154E163BBB","DE27A9143ABBDCC98AFD2CDC649198F2F13129756C53E73485294F154E163BBB","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7161212-05:00"
"domain-ecosystems\education\EDUCATION_DEPLOYMENT_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\education\EDUCATION_DEPLOYMENT_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\education\EDUCATION_DEPLOYMENT_MODEL.md","384","E2C86C8C4C4D5641872404FF31CF2FCC6FBA58D3DEFB8B84E3A0854B0AF3404E","E2C86C8C4C4D5641872404FF31CF2FCC6FBA58D3DEFB8B84E3A0854B0AF3404E","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7212939-05:00"
"domain-ecosystems\education\KNOWLEDGE_SYSTEM_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\education\KNOWLEDGE_SYSTEM_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\education\KNOWLEDGE_SYSTEM_MODEL.md","384","EA9F75DBA852D7170DD0D767E9C5C47BB99BF527CA070DF098CB783D81F52529","EA9F75DBA852D7170DD0D767E9C5C47BB99BF527CA070DF098CB783D81F52529","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7273952-05:00"
"domain-ecosystems\education\LEARNING_ASSURANCE_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\education\LEARNING_ASSURANCE_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\education\LEARNING_ASSURANCE_FRAMEWORK.md","397","067797418300C8C6586FFEC8721E33F6C18C1A0D64E8ECBDC618BA448459AC1F","067797418300C8C6586FFEC8721E33F6C18C1A0D64E8ECBDC618BA448459AC1F","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7333937-05:00"
"domain-ecosystems\finance\FINANCE_GOVERNANCE_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\finance\FINANCE_GOVERNANCE_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\finance\FINANCE_GOVERNANCE_FRAMEWORK.md","478","26E71BC99831D9979491179046D0CF8744FF1066E4FB039EA51162E676411B07","26E71BC99831D9979491179046D0CF8744FF1066E4FB039EA51162E676411B07","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7405419-05:00"
"domain-ecosystems\finance\FINANCIAL_DEPLOYMENT_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\finance\FINANCIAL_DEPLOYMENT_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\finance\FINANCIAL_DEPLOYMENT_MODEL.md","521","368A511FC2E0BB57A8458CA451025D690EE2A2B131D81F1D748C73F886C16E5C","368A511FC2E0BB57A8458CA451025D690EE2A2B131D81F1D748C73F886C16E5C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7453906-05:00"
"domain-ecosystems\finance\FINANCIAL_INTEGRITY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\finance\FINANCIAL_INTEGRITY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\finance\FINANCIAL_INTEGRITY_MODEL.md","589","67EDBFAC1D491376A2025666D0A2E9ADBF8946BA4658D00ED477DCEA01B7F66C","67EDBFAC1D491376A2025666D0A2E9ADBF8946BA4658D00ED477DCEA01B7F66C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7511503-05:00"
"domain-ecosystems\finance\FINANCIAL_SYSTEM_ASSURANCE.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\finance\FINANCIAL_SYSTEM_ASSURANCE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\finance\FINANCIAL_SYSTEM_ASSURANCE.md","690","A757B2EB0E785A007967D05798ED086599D4D7EC550A418AE3695AB8794130AE","A757B2EB0E785A007967D05798ED086599D4D7EC550A418AE3695AB8794130AE","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7571618-05:00"
"domain-ecosystems\government\GOVERNMENT_GOVERNANCE_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\government\GOVERNMENT_GOVERNANCE_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\government\GOVERNMENT_GOVERNANCE_FRAMEWORK.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7628661-05:00"
"domain-ecosystems\government\POLICY_INTEGRATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\government\POLICY_INTEGRATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\government\POLICY_INTEGRATION_MODEL.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7656240-05:00"
"domain-ecosystems\government\PUBLIC_DEPLOYMENT_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\government\PUBLIC_DEPLOYMENT_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\government\PUBLIC_DEPLOYMENT_MODEL.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7734007-05:00"
"domain-ecosystems\government\PUBLIC_SYSTEM_ASSURANCE.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\government\PUBLIC_SYSTEM_ASSURANCE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\government\PUBLIC_SYSTEM_ASSURANCE.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7774091-05:00"
"domain-ecosystems\healthcare\CLINICAL_ASSURANCE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\healthcare\CLINICAL_ASSURANCE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\healthcare\CLINICAL_ASSURANCE_MODEL.md","756","8E2786F5AF77E7257F48986F4EC387F44D867AFD323739344692DBCA0464CAF5","8E2786F5AF77E7257F48986F4EC387F44D867AFD323739344692DBCA0464CAF5","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7840535-05:00"
"domain-ecosystems\healthcare\HEALTHCARE_APPLICATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\healthcare\HEALTHCARE_APPLICATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\healthcare\HEALTHCARE_APPLICATION_MODEL.md","817","56FF62B6BBA20C58A4A9F7CF4E6A4F7F6CDC2CFDFB0F2F57599523F2CBC8CBB0","56FF62B6BBA20C58A4A9F7CF4E6A4F7F6CDC2CFDFB0F2F57599523F2CBC8CBB0","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7890530-05:00"
"domain-ecosystems\healthcare\HEALTHCARE_DEPLOYMENT_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\healthcare\HEALTHCARE_DEPLOYMENT_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\healthcare\HEALTHCARE_DEPLOYMENT_FRAMEWORK.md","497","ECA098C76FE9505284D2A90A5FCEB2B3D30815396F671F6E3B3B4D439057504A","ECA098C76FE9505284D2A90A5FCEB2B3D30815396F671F6E3B3B4D439057504A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.7950603-05:00"
"domain-ecosystems\healthcare\MEDICAL_SYSTEM_VALIDATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\healthcare\MEDICAL_SYSTEM_VALIDATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\healthcare\MEDICAL_SYSTEM_VALIDATION_MODEL.md","619","69B744DB539E9BB24D8D202B9A184A359DCE407C0E49234240E72A8B9C4D435B","69B744DB539E9BB24D8D202B9A184A359DCE407C0E49234240E72A8B9C4D435B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8012380-05:00"
"domain-ecosystems\infrastructure\CRITICAL_INFRASTRUCTURE_ASSURANCE.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\infrastructure\CRITICAL_INFRASTRUCTURE_ASSURANCE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\infrastructure\CRITICAL_INFRASTRUCTURE_ASSURANCE.md","501","5B46860FB4D0B6BB40D288524E1CB3F7F1EAF19242E16A72C0F33E3B62AF7CA8","5B46860FB4D0B6BB40D288524E1CB3F7F1EAF19242E16A72C0F33E3B62AF7CA8","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8062380-05:00"
"domain-ecosystems\infrastructure\INFRASTRUCTURE_DEPLOYMENT_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\infrastructure\INFRASTRUCTURE_DEPLOYMENT_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\infrastructure\INFRASTRUCTURE_DEPLOYMENT_FRAMEWORK.md","422","2856A514C6799655A1591EF069BF6E53E2DDCEF5A93D338A2CBAA0EF11067985","2856A514C6799655A1591EF069BF6E53E2DDCEF5A93D338A2CBAA0EF11067985","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8133590-05:00"
"domain-ecosystems\infrastructure\INFRASTRUCTURE_RESILIENCE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\infrastructure\INFRASTRUCTURE_RESILIENCE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\infrastructure\INFRASTRUCTURE_RESILIENCE_MODEL.md","485","8F929A82B8D802EAB7961DADC26C8136D4CF46385FF011C20FF0DAE38E2DEC9E","8F929A82B8D802EAB7961DADC26C8136D4CF46385FF011C20FF0DAE38E2DEC9E","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8193356-05:00"
"domain-ecosystems\infrastructure\SMART_SYSTEM_INTEGRATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\domain-ecosystems\infrastructure\SMART_SYSTEM_INTEGRATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\domain-ecosystems\infrastructure\SMART_SYSTEM_INTEGRATION_MODEL.md","415","C3A71824838A232A1ED1675E1EA1CAD49BEF1213FC2596E1FD65CC3B1F60333B","C3A71824838A232A1ED1675E1EA1CAD49BEF1213FC2596E1FD65CC3B1F60333B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8253350-05:00"
"ecosystem\community\COMMUNITY_PARTICIPATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\community\COMMUNITY_PARTICIPATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\community\COMMUNITY_PARTICIPATION_MODEL.md","959","D0BB847A6EB365AD992685B85609E3D214BB8D1AB881F99DDB5A61FF6B38E046","D0BB847A6EB365AD992685B85609E3D214BB8D1AB881F99DDB5A61FF6B38E046","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8309541-05:00"
"ecosystem\community\CONTRIBUTOR_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\community\CONTRIBUTOR_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\community\CONTRIBUTOR_FRAMEWORK.md","914","D197899316FFDC942858F19B36A814C65883E7D8844CED537C0A4893C7A9702F","D197899316FFDC942858F19B36A814C65883E7D8844CED537C0A4893C7A9702F","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8329598-05:00"
"ecosystem\community\ECOSYSTEM_GOVERNANCE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\community\ECOSYSTEM_GOVERNANCE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\community\ECOSYSTEM_GOVERNANCE_MODEL.md","958","786719A5DFA72BC62ECFFB14822E125F6963A3A509CFAC75E17DCF160EF53DB3","786719A5DFA72BC62ECFFB14822E125F6963A3A509CFAC75E17DCF160EF53DB3","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8452382-05:00"
"ecosystem\community\KNOWLEDGE_SHARING_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\community\KNOWLEDGE_SHARING_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\community\KNOWLEDGE_SHARING_MODEL.md","830","A13776C368BA245468B2B729579075D2DDAF1AC23286705F140E164C50307BEC","A13776C368BA245468B2B729579075D2DDAF1AC23286705F140E164C50307BEC","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8492404-05:00"
"ecosystem\deployment\DEPLOYMENT_ASSURANCE_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\deployment\DEPLOYMENT_ASSURANCE_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\deployment\DEPLOYMENT_ASSURANCE_FRAMEWORK.md","885","8E0F7C00B873F29E8E435096817EBC4E8B9DF37D2E837F408FAFAA7C31977D16","8E0F7C00B873F29E8E435096817EBC4E8B9DF37D2E837F408FAFAA7C31977D16","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8580802-05:00"
"ecosystem\deployment\DEPLOYMENT_ECOSYSTEM_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\deployment\DEPLOYMENT_ECOSYSTEM_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\deployment\DEPLOYMENT_ECOSYSTEM_MODEL.md","990","1078F9BFE59BC474BD99691B32752CF0B7C68646AC617B8A869D99A793DAEFF9","1078F9BFE59BC474BD99691B32752CF0B7C68646AC617B8A869D99A793DAEFF9","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8650896-05:00"
"ecosystem\deployment\IMPLEMENTATION_PIPELINE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\deployment\IMPLEMENTATION_PIPELINE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\deployment\IMPLEMENTATION_PIPELINE_MODEL.md","993","6C7C3F654EBDFE305CFCEA592BA0A79B682914E881CFF53EED6A09F7D9E1A054","6C7C3F654EBDFE305CFCEA592BA0A79B682914E881CFF53EED6A09F7D9E1A054","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8707547-05:00"
"ecosystem\deployment\OPERATIONAL_SCALE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\deployment\OPERATIONAL_SCALE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\deployment\OPERATIONAL_SCALE_MODEL.md","833","C17CC1CE940F8188A4D1B216F3DFEC3D5F82B655701CA98571E46618E8C677CD","C17CC1CE940F8188A4D1B216F3DFEC3D5F82B655701CA98571E46618E8C677CD","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8727614-05:00"
"ecosystem\funding\FUNDING_STRATEGY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\funding\FUNDING_STRATEGY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\funding\FUNDING_STRATEGY_MODEL.md","1035","540CE486A58AC9E8BA358B39CCF1629FEDE760DA7FDB32FA0CB181E81296DCDE","540CE486A58AC9E8BA358B39CCF1629FEDE760DA7FDB32FA0CB181E81296DCDE","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8811812-05:00"
"ecosystem\funding\INVESTMENT_RELATIONSHIP_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\funding\INVESTMENT_RELATIONSHIP_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\funding\INVESTMENT_RELATIONSHIP_MODEL.md","878","5DDEBDDAEE0DE6087C10926E2EEFA9DDE95298D4124E9C61A8E5E0959106B314","5DDEBDDAEE0DE6087C10926E2EEFA9DDE95298D4124E9C61A8E5E0959106B314","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8811812-05:00"
"ecosystem\funding\RESOURCE_ALLOCATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\ecosystem\funding\RESOURCE_ALLOCATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\ecosystem\funding\RESOURCE_ALLOCATION_MODEL.md","966","42D6D6374BF81663D519E12AFBBCBEAF9CA4EE79E04E039D526258DF3784D845","42D6D6374BF81663D519E12AFBBCBEAF9CA4EE79E04E039D526258DF3784D845","True","COPIED_AND_VERIFIED","2026-07-25T04:10:14.8960756-05:00"
